,time,population,household_income,population_density,RegionName
65,2010-06-01,37713,42488,6907.198578393356,89107
66,2010-07-01,37696,41998,6904.190275849211,89107
67,2010-08-01,37682,41536,6901.6289435733,89107
68,2010-09-01,37664,41216,6898.3439773824375,89107
69,2010-10-01,37641,41017,6894.113605767352,89107
70,2010-11-01,37615,40952,6889.210755929013,89107
71,2010-12-01,37582,41016,6883.308571211535,89107
72,2011-01-01,37546,41214,6876.556776556777,89107
73,2011-02-01,37508,41508,6869.728123519811,89107
74,2011-03-01,37463,41960,6861.359329307,89107
75,2011-04-01,37414,42524,6852.451554374091,89107
76,2011-05-01,37359,43240,6842.41094705889,89107
77,2011-06-01,37302,44059,6831.885288478506,89107
78,2011-07-01,37238,45037,6820.172868060912,89107
79,2011-08-01,37173,46028,6808.266017207051,89107
80,2011-09-01,37113,46861,6797.310417482224,89107
81,2011-10-01,37054,47590,6786.577389514421,89107
82,2011-11-01,37001,48169,6776.759386720922,89107
83,2011-12-01,36948,48637,6767.201875582158,89107
84,2012-01-01,36900,48971,6758.241758241758,89107
85,2012-02-01,36857,49164,6750.400537758468,89107
86,2012-03-01,36814,49241,6742.596666479416,89107
87,2012-04-01,36776,49188,6735.613331449225,89107
88,2012-05-01,36740,49003,6728.984976999213,89107
89,2012-06-01,36708,48698,6723.13923890035,89107
90,2012-07-01,36678,48251,6717.686401279377,89107
91,2012-08-01,36651,47759,6712.639047375768,89107
92,2012-09-01,36625,47334,6707.933298995917,89107
93,2012-10-01,36599,46949,6703.255226347736,89107
94,2012-11-01,36576,46629,6698.906640569822,89107
95,2012-12-01,36552,46351,6694.597635943645,89107
96,2013-01-01,36530,46128,6690.476190476191,89107
97,2013-02-01,36510,45973,6686.914805668028,89107
98,2013-03-01,36490,45854,6683.1503276316935,89107
99,2013-04-01,36471,45790,6679.685865671694,89107
100,2013-05-01,36452,45778,6676.290455657361,89107
101,2013-06-01,36435,45818,6673.1831562993,89107
102,2013-07-01,36419,45913,6670.156814306972,89107
103,2013-08-01,36407,46060,6667.978152721337,89107
104,2013-09-01,36404,46249,6667.434832190845,89107
105,2013-10-01,36409,46493,6668.49233806648,89107
106,2013-11-01,36424,46776,6671.082444162718,89107
107,2013-12-01,36447,47117,6675.37782421931,89107
108,2014-01-01,36480,47507,6681.318681318681,89107
109,2014-02-01,36517,47901,6688.098939382775,89107
110,2014-03-01,36566,48385,6697.171510853891,89107
111,2014-04-01,36623,48899,6707.518132042534,89107
112,2014-05-01,36690,49479,6719.828577694605,89107
113,2014-06-01,36763,50088,6733.308625509979,89107
114,2014-07-01,36848,50764,6748.856945343008,89107
115,2014-08-01,36931,51434,6764.0524861672275,89107
116,2014-09-01,36997,52011,6776.127540559633,89107
117,2014-10-01,37050,52534,6785.881945727406,89107
118,2014-11-01,37088,52969,6792.686385208109,89107
119,2014-12-01,37111,53344,6796.994488300455,89107
120,2015-01-01,37120,53645,6798.534798534799,89107
121,2015-02-01,37114,53852,6797.547069484539,89107
122,2015-03-01,37094,54010,6793.819644924617,89107
123,2015-04-01,37060,54092,6787.577152410779,89107
124,2015-05-01,37010,54103,6778.403425775431,89107
125,2015-06-01,36947,54042,6766.890318349887,89107
126,2015-07-01,36867,53905,6752.2702896391165,89107
127,2015-08-01,36783,53742,6736.928048807735,89107
128,2015-09-01,36711,53612,6723.741830546765,89107
129,2015-10-01,36646,53508,6711.837842414064,89107
130,2015-11-01,36592,53437,6701.984083643992,89107
131,2015-12-01,36546,53393,6693.523636985215,89107
132,2016-01-01,36510,53380,6686.813186813187,89107
133,2016-02-01,36484,53395,6682.119952930587,89107
134,2016-03-01,36466,53441,6678.7965927329105,89107
135,2016-04-01,36457,53514,6677.246667448353,89107
136,2016-05-01,36458,53620,6677.366848724605,89107
137,2016-06-01,36468,53751,6679.149382930944,89107
138,2016-07-01,36487,53917,6682.713105681122,89107
139,2016-08-01,36506,54087,6686.108333790751,89107
140,2016-09-01,36511,54228,6687.161399093267,89107
141,2016-10-01,36505,54349,6685.940374285365,89107
142,2016-11-01,36486,54441,6682.524035161097,89107
143,2016-12-01,36454,54512,6676.684625778851,89107
144,2017-01-01,36410,54558,6668.4981684981685,89107
145,2017-02-01,36358,54578,6659.086611283037,89107
146,2017-03-01,36289,54576,6646.433191873072,89107
147,2017-04-01,36210,54550,6631.953245069392,89107
148,2017-05-01,36116,54498,6614.681441085085,89107
149,2017-06-01,36012,54424,6595.732089854623,89107
150,2017-07-01,35893,54323,6573.841901295973,89107
151,2017-08-01,35760,54196,6549.604664838887,89107
152,2017-09-01,35620,54050,6523.914572505736,89107
153,2017-10-01,35463,53873,6495.058951474307,89107
154,2017-11-01,35298,53679,6464.899454714372,89107
155,2017-12-01,35115,53453,6431.425449108602,89107
156,2018-01-01,34920,53202,6395.604395604396,89107
0,2005-01-01,57746,38994,6423.359288097887,89108
1,2005-02-01,57738,39151,6422.566927524809,89108
2,2005-03-01,57766,39305,6425.649072811989,89108
3,2005-04-01,57829,39435,6432.593360483987,89108
4,2005-05-01,57930,39549,6443.86274305227,89108
5,2005-06-01,58063,39640,6458.730163576949,89108
6,2005-07-01,58238,39713,6478.186783426337,89108
7,2005-08-01,58451,39765,6501.80413041858,89108
8,2005-09-01,58692,39797,6528.621193934188,89108
9,2005-10-01,58978,39809,6560.425778207536,89108
10,2005-11-01,59290,39801,6595.165974575825,89108
11,2005-12-01,59650,39773,6635.157796130277,89108
12,2006-01-01,60047,39724,6679.310344827586,89108
13,2006-02-01,60437,39662,6722.766299967297,89108
14,2006-03-01,60905,39573,6774.83765193649,89108
15,2006-04-01,61394,39468,6829.190849300764,89108
16,2006-05-01,61936,39339,6889.449438551062,89108
17,2006-06-01,62496,39195,6951.725768768015,89108
18,2006-07-01,63111,39026,7020.171595299418,89108
19,2006-08-01,63711,38858,7086.931860180076,89108
20,2006-09-01,64217,38724,7143.220928959446,89108
21,2006-10-01,64663,38613,7192.776290853919,89108
22,2006-11-01,65019,38534,7232.400825741267,89108
23,2006-12-01,65309,38480,7264.736169280652,89108
24,2007-01-01,65522,38456,7288.320355951057,89108
25,2007-02-01,65645,38458,7302.100395967844,89108
26,2007-03-01,65708,38489,7309.029155048898,89108
27,2007-04-01,65693,38546,7307.402138826492,89108
28,2007-05-01,65601,38634,7297.110879552461,89108
29,2007-06-01,65436,38746,7278.819329438032,89108
30,2007-07-01,65189,38891,7251.308051808913,89108
31,2007-08-01,64927,39012,7222.242048294477,89108
32,2007-09-01,64736,39047,7200.89635672479,89108
33,2007-10-01,64600,38998,7185.866537108063,89108
34,2007-11-01,64531,38868,7178.1222552260215,89108
35,2007-12-01,64522,38649,7177.147225619864,89108
36,2008-01-01,64578,38342,7183.314794215795,89108
37,2008-02-01,64688,37977,7195.55069911024,89108
38,2008-03-01,64867,37503,7215.542651323123,89108
39,2008-04-01,65102,36962,7241.690406695543,89108
40,2008-05-01,65408,36318,7275.737148918994,89108
41,2008-06-01,65766,35611,7315.486313979057,89108
42,2008-07-01,66198,34796,7363.587846213074,89108
43,2008-08-01,66642,34103,7412.936897036038,89108
44,2008-09-01,67025,33775,7455.51442475279,89108
45,2008-10-01,67372,33790,7494.152381122653,89108
46,2008-11-01,67661,34148,7526.357994766931,89108
47,2008-12-01,67912,34871,7554.278306595236,89108
48,2009-01-01,68115,35954,7576.751946607341,89108
49,2009-02-01,68255,37242,7592.369187617045,89108
50,2009-03-01,68364,39010,7604.476581269281,89108
51,2009-04-01,68422,41063,7611.007456799725,89108
52,2009-05-01,68435,43539,7612.3972059104035,89108
53,2009-06-01,68400,46278,7608.556167368373,89108
54,2009-07-01,68317,49462,7599.228271937492,89108
55,2009-08-01,68209,52578,7587.2308470264425,89108
56,2009-09-01,68110,55036,7576.267427331168,89108
57,2009-10-01,68014,57001,7565.614298406702,89108
58,2009-11-01,67928,58344,7555.958758893328,89108
59,2009-12-01,67844,59155,7546.657106156829,89108
60,2010-01-01,67767,59381,7538.042269187987,89108
61,2010-02-01,67702,59081,7530.851458922771,89108
62,2010-03-01,67636,58192,7523.543787447207,89108
63,2010-04-01,67578,56773,7517.125787400521,89108
64,2010-05-01,67525,54732,7511.169592112924,89108
65,2010-06-01,67479,52198,7506.05947224814,89108
66,2010-07-01,67438,49003,7501.454753148514,89108
67,2010-08-01,67392,45647,7496.329353962328,89108
68,2010-09-01,67330,42732,7489.487076129516,89108
69,2010-10-01,67249,40066,7480.468645857558,89108
70,2010-11-01,67154,37820,7469.855897357547,89108
71,2010-12-01,67037,35844,7456.941314062822,89108
72,2011-01-01,66904,34220,7442.046718576195,89108
73,2011-02-01,66767,33055,7426.891672839569,89108
74,2011-03-01,66599,32099,7408.228667052229,89108
75,2011-04-01,66420,31508,7388.282458376049,89108
76,2011-05-01,66217,31243,7365.723299565943,89108
77,2011-06-01,66004,31321,7342.006620222565,89108
78,2011-07-01,65766,31747,7315.551308389689,89108
79,2011-08-01,65536,32337,7289.880654135118,89108
80,2011-09-01,65347,32848,7268.959602060044,89108
81,2011-10-01,65190,33314,7251.400563313484,89108
82,2011-11-01,65072,33706,7238.336379104892,89108
83,2011-12-01,64987,34048,7228.896103820365,89108
84,2012-01-01,64940,34328,7223.581757508342,89108
85,2012-02-01,64928,34533,7222.345504513103,89108
86,2012-03-01,64952,34691,7225.016827180128,89108
87,2012-04-01,65011,34784,7231.530412081457,89108
88,2012-05-01,65108,34818,7242.320498210513,89108
89,2012-06-01,65237,34791,7256.690950978323,89108
90,2012-07-01,65407,34701,7275.59980056941,89108
91,2012-08-01,65587,34587,7295.555296994162,89108
92,2012-09-01,65739,34493,7312.537605701453,89108
93,2012-10-01,65875,34414,7327.675459180501,89108
94,2012-11-01,65986,34355,7339.992221722984,89108
95,2012-12-01,66079,34312,7350.309010831732,89108
96,2013-01-01,66150,34286,7358.17575083426,89108
97,2013-02-01,66194,34279,7363.1753239460795,89108
98,2013-03-01,66223,34288,7366.37906726258,89108
99,2013-04-01,66230,34314,7367.146690938079,89108
100,2013-05-01,66216,34359,7365.529369884275,89108
101,2013-06-01,66181,34420,7361.631447394966,89108
102,2013-07-01,66123,34500,7355.193061970863,89108
103,2013-08-01,66063,34588,7348.553385492188,89108
104,2013-09-01,66027,34670,7344.518279911134,89108
105,2013-10-01,66011,34750,7342.824552271832,89108
106,2013-11-01,66018,34823,7343.581475325199,89108
107,2013-12-01,66048,34894,7346.839510608132,89108
108,2014-01-01,66100,34961,7352.614015572859,89108
109,2014-02-01,66166,35018,7359.992656849179,89108
110,2014-03-01,66261,35077,7370.556571853448,89108
111,2014-04-01,66374,35130,7383.17572972318,89108
112,2014-05-01,66514,35181,7398.691407649684,89108
113,2014-06-01,66670,35225,7416.102594153838,89108
114,2014-07-01,66854,35267,7436.570035002582,89108
115,2014-08-01,67032,35306,7456.378530148317,89108
116,2014-09-01,67166,35344,7471.274597760401,89108
117,2014-10-01,67265,35382,7482.243099090976,89108
118,2014-11-01,67322,35418,7488.576388892914,89108
119,2014-12-01,67341,35454,7490.696686486343,89108
120,2015-01-01,67320,35490,7488.320355951057,89108
121,2015-02-01,67265,35522,7482.309045088467,89108
122,2015-03-01,67167,35557,7471.374615856592,89108
123,2015-04-01,67034,35590,7456.511521243256,89108
124,2015-05-01,66856,35623,7436.728888274231,89108
125,2015-06-01,66645,35655,7413.303015850747,89108
126,2015-07-01,66388,35687,7384.672179144574,89108
127,2015-08-01,66121,35722,7355.007973724718,89108
128,2015-09-01,65890,35763,7329.293318279822,89108
129,2015-10-01,65679,35811,7305.822856579256,89108
130,2015-11-01,65502,35865,7286.110811958536,89108
131,2015-12-01,65346,35928,7268.8430481096175,89108
132,2016-01-01,65220,35997,7254.727474972191,89108
133,2016-02-01,65126,36069,7244.376284200551,89108
134,2016-03-01,65054,36152,7236.361725343433,89108
135,2016-04-01,65012,36239,7231.607006055085,89108
136,2016-05-01,64995,36335,7229.795145049616,89108
137,2016-06-01,65007,36436,7231.043036585442,89108
138,2016-07-01,65046,36546,7235.433873431619,89108
139,2016-08-01,65092,36663,7240.543181065262,89108
140,2016-09-01,65119,36782,7243.543030793332,89108
141,2016-10-01,65129,36911,7244.630708464454,89108
142,2016-11-01,65121,37041,7243.736041325652,89108
143,2016-12-01,65094,37181,7240.799384901006,89108
144,2017-01-01,65050,37326,7235.817575083426,89108
145,2017-02-01,64993,37463,7229.560022925028,89108
146,2017-03-01,64913,37620,7220.685824391868,89108
147,2017-04-01,64819,37777,7210.150631894084,89108
148,2017-05-01,64703,37946,7197.252099265154,89108
149,2017-06-01,64573,38114,7182.822389900495,89108
150,2017-07-01,64421,38294,7165.899523175797,89108
151,2017-08-01,64250,38479,7146.931503058168,89108
152,2017-09-01,64068,38665,7126.628096123798,89108
153,2017-10-01,63861,38862,7103.635741910398,89108
154,2017-11-01,63644,39058,7079.437818109155,89108
155,2017-12-01,63401,39266,7052.4211297999855,89108
156,2018-01-01,63140,39481,7023.359288097887,89108
0,2005-01-01,17766,119665,4010.38374717833,89109
1,2005-02-01,16505,128006,3725.837924042114,89109
2,2005-03-01,15195,137329,3430.0512885509065,89109
3,2005-04-01,14012,146440,3163.0629203755525,89109
4,2005-05-01,12878,155946,2907.0735949710265,89109
5,2005-06-01,11866,165235,2678.598752686011,89109
6,2005-07-01,10908,174925,2462.4067373681687,89109
7,2005-08-01,10040,184709,2266.4395845533954,89109
8,2005-09-01,9285,194265,2096.050715742332,89109
9,2005-10-01,8593,204232,1939.8808730142416,89109
10,2005-11-01,8009,213966,1808.0055300935164,89109
11,2005-12-01,7493,224117,1691.6329974521088,89109
12,2006-01-01,7068,234360,1595.4853273137699,89109
13,2006-02-01,6760,243693,1526.0259711716847,89109
14,2006-03-01,6504,254114,1468.3707812811208,89109
15,2006-04-01,6343,264288,1431.8321991709056,89109
16,2006-05-01,6263,274892,1413.9743193670251,89109
17,2006-06-01,6272,285244,1415.9492631471483,89109
18,2006-07-01,6369,296032,1437.8886934299503,89109
19,2006-08-01,6507,305929,1469.018408563176,89109
20,2006-09-01,6623,313529,1495.224315955073,89109
21,2006-10-01,6725,319335,1518.2249465957407,89109
22,2006-11-01,6806,322973,1536.5363888309428,89109
23,2006-12-01,6872,324686,1551.3794054763598,89109
24,2007-01-01,6920,324318,1562.076749435666,89109
25,2007-02-01,6947,322198,1568.1755724512225,89109
26,2007-03-01,6959,317871,1570.9827651692206,89109
27,2007-04-01,6954,311703,1569.7521707050648,89109
28,2007-05-01,6930,303283,1564.4017494278119,89109
29,2007-06-01,6889,293153,1555.2766898069622,89109
30,2007-07-01,6830,280639,1541.7686545344582,89109
31,2007-08-01,6763,267865,1526.7936209693685,89109
32,2007-09-01,6706,257347,1513.9805526197845,89109
33,2007-10-01,6655,248388,1502.4821705451373,89109
34,2007-11-01,6614,241567,1493.0403058470183,89109
35,2007-12-01,6578,236427,1485.0255008788854,89109
36,2008-01-01,6551,233228,1478.781038374718,89109
37,2008-02-01,6532,231993,1474.5421477944935,89109
38,2008-03-01,6519,232552,1471.7241545754216,89109
39,2008-04-01,6515,234940,1470.6826661891494,89109
40,2008-05-01,6518,239317,1471.3482500765908,89109
41,2008-06-01,6528,245402,1473.6779653417834,89109
42,2008-07-01,6546,253599,1477.8271263357392,89109
43,2008-08-01,6567,262749,1482.5740072391227,89109
44,2008-09-01,6585,271444,1486.4702931347115,89109
45,2008-10-01,6599,280264,1489.7744335015973,89109
46,2008-11-01,6610,288638,1492.273257993529,89109
47,2008-12-01,6619,297126,1494.1333549099675,89109
48,2009-01-01,6624,305445,1495.2595936794582,89109
49,2009-02-01,6625,312815,1495.646074868364,89109
50,2009-03-01,6624,320813,1495.3756158743072,89109
51,2009-04-01,6620,328393,1494.4151506621013,89109
52,2009-05-01,6612,336060,1492.7006482175973,89109
53,2009-06-01,6602,343319,1490.3427216017328,89109
54,2009-07-01,6588,350654,1487.184175706783,89109
55,2009-08-01,6573,356588,1483.8977446136673,89109
56,2009-09-01,6562,359582,1481.2913471289123,89109
57,2009-10-01,6552,359832,1479.192790141413,89109
58,2009-11-01,6546,357321,1477.7374644245567,89109
59,2009-12-01,6542,351883,1476.8283482638858,89109
60,2010-01-01,6541,343555,1476.5237020316029,89109
61,2010-02-01,6542,333548,1476.7680924907354,89109
62,2010-03-01,6545,319718,1477.6138890253847,89109
63,2010-04-01,6552,303583,1479.0079376848003,89109
64,2010-05-01,6561,284066,1481.0431750462774,89109
65,2010-06-01,6572,262426,1483.5882954735916,89109
66,2010-07-01,6586,237221,1486.8129736618966,89109
67,2010-08-01,6601,212355,1490.2322708495965,89109
68,2010-09-01,6615,192320,1493.2559769131853,89109
69,2010-10-01,6627,175790,1496.084612602102,89109
70,2010-11-01,6638,163831,1498.5356852912548,89109
71,2010-12-01,6648,155646,1500.7725998265878,89109
72,2011-01-01,6657,151701,1502.7088036117382,89109
73,2011-02-01,6663,151784,1504.199165532509,89109
74,2011-03-01,6669,155910,1505.563048857636,89109
75,2011-04-01,6674,163942,1506.5966192592505,89109
76,2011-05-01,6677,176413,1507.3687814307941,89109
77,2011-06-01,6679,192520,1507.8297184579726,89109
78,2011-07-01,6680,213336,1508.010159475932,89109
79,2011-08-01,6679,235233,1507.8438235136095,89109
80,2011-09-01,6677,253825,1507.2997817047874,89109
81,2011-10-01,6673,270343,1506.341645492966,89109
82,2011-11-01,6667,283721,1505.0312301176186,89109
83,2011-12-01,6659,294850,1503.2811745537222,89109
84,2012-01-01,6650,303242,1501.1286681715576,89109
85,2012-02-01,6639,308614,1498.7506916372608,89109
86,2012-03-01,6626,311707,1495.819248187481,89109
87,2012-04-01,6612,312093,1492.599180646367,89109
88,2012-05-01,6595,309798,1488.8758178445112,89109
89,2012-06-01,6578,304970,1484.8893767368725,89109
90,2012-07-01,6558,297287,1480.3740945829409,89109
91,2012-08-01,6537,288412,1475.6830326624242,89109
92,2012-09-01,6517,280357,1471.220762609501,89109
93,2012-10-01,6497,272588,1466.6900516106996,89109
94,2012-11-01,6478,265605,1462.383203601427,89109
95,2012-12-01,6458,258943,1458.0130953810653,89109
96,2013-01-01,6440,252844,1453.72460496614,89109
97,2013-02-01,6423,247819,1449.9212819974985,89109
98,2013-03-01,6404,242791,1445.7881286961458,89109
99,2013-04-01,6387,238461,1441.866013942469,89109
100,2013-05-01,6369,234541,1437.8934634195555,89109
101,2013-06-01,6353,231283,1434.12677070953,89109
102,2013-07-01,6336,228470,1430.3148229650565,89109
103,2013-08-01,6320,226257,1426.7997477167648,89109
104,2013-09-01,6308,224730,1423.9278814710135,89109
105,2013-10-01,6297,223786,1421.5083230113282,89109
106,2013-11-01,6289,223488,1419.6971728834942,89109
107,2013-12-01,6283,223814,1418.3736877456563,89109
108,2014-01-01,6280,224785,1417.607223476298,89109
