,time,CPI,real_GDP,inflation,unemployment_rate,population,household_income,population_density,RegionName
1361,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,42150,63580,5680.630768258494,89147
1362,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,29940,61586,2430.216083619612,89148
1363,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,24096,81001,2008.0263548479597,89149
1364,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,24235,40389,746.8716074874794,89156
1365,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,2508,46871,12.986085241745918,89166
1366,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,16906,56935,884.7199250291005,89178
1367,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,1412,53347,11.85411527393155,89179
1368,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,26081,47702,3720.5792270971497,89183
1369,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,21676,46433,650.7386641520317,89701
1370,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,8679,85035,341.84342639351036,89703
1371,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,3868,95175,50.530095223252935,89704
1372,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,4535,52548,105.07612463532523,89705
1373,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,16736,41116,528.1454182793536,89706
1374,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,18267,53572,10.481674705227757,89801
1375,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,11678,63048,18.552546629100785,89815
1376,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,13009,48712,64.53026199817636,89403
1377,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,18050,47660,121.61702981590874,89408
1378,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,10186,59381,58.55398193604513,89410
1379,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,335,817377,21.232542343770625,89413
1380,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,10960,76011,158.25518479284838,89423
1381,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,6595,35676,39.14706466644073,89429
1382,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,31608,37122,3268.699845433169,89431
1383,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,18326,34367,1180.0386394238474,89433
1384,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,22227,50181,742.8937101610636,89434
1385,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,31780,71373,779.6973275103711,89436
1386,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,1550,105942,106.32545177363312,89439
1387,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,10221,70601,246.30168626343357,89441
1388,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,2348,50524,7.936428913935106,89444
1389,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,6952,43159,9.115629298089393,89447
1390,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,3277,537106,129.53492267893844,89451
1391,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,10739,63200,198.1168629044005,89460
1392,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,2482,65984,3940.9653966359065,89501
1393,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,38712,42020,1739.1053622269958,89502
1394,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,19575,42145,3016.321059771544,89503
1395,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,42913,45500,454.01071617205974,89506
1396,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,28153,95911,3145.6439058879764,89509
1397,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,3120,80951,3.017564508320097,89510
1398,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,24344,157590,163.34122992312032,89511
1399,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,19176,29155,3043.9546384678188,89512
1400,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,27991,64353,3206.316503315791,89002
1401,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,13224,79058,108.01455452825226,89005
1402,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,7931,203339,1018.1066526419077,89519
1403,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,19881,81542,259.28201229449047,89521
1404,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,25131,61611,1333.9272779540008,89523
1405,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,25344,95094,2308.2322528941954,89012
1406,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,14845,111972,873.2478828562552,89011
1407,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,32001,60966,4221.867777574731,89014
1408,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,36217,50384,966.05346973377,89015
1409,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,9985,65472,338.5990095353489,89027
1410,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,5297,53558,56.32026980903396,89029
1411,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,52489,27978,5607.896352003688,89030
1412,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,56988,48624,5992.518357345678,89031
1413,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,36743,42484,3584.761081232708,89032
1414,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,3170,50366,6.08207239391286,89040
1415,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,9763,83019,311.22891003525746,89044
1416,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,14870,48094,194.0875974045944,89048
1417,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,40351,129427,777.179525385862,89052
1418,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,8145,44173,17.60998944943497,89060
1419,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,3610,55746,49.6432950187979,89061
1420,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,42063,74974,4684.13005905702,89074
1421,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,22473,46301,3008.4837979990602,89081
1422,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,16753,63349,1532.809795853749,89084
1423,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,2379,68650,4576.1381629004545,89085
1424,2006-03-01,202.45987937989588,15374.815066509496,3.1307152035895087,4.6497218553249535,3471,44268,511.2646698971425,89086
1425,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,34564,53074,6448.540005667169,89102
1426,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,40721,40488,6077.849439569066,89103
1427,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,39453,34044,6946.052423999365,89104
1428,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,35040,56996,6417.7547347168775,89107
1429,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,61394,39468,6829.190849300764,89108
1430,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,6343,264288,1431.8321991709056,89109
1431,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,70025,38838,6302.933165241698,89110
1432,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,18519,108412,1662.3998904708894,89113
1433,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,54718,31110,2187.867064589624,89115
1434,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,46769,92892,5128.234512345505,89117
1435,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,15656,65771,1479.8418810016553,89118
1436,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,39529,44720,3057.160523032762,89119
1437,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,20734,77243,2979.0708244713583,89120
1438,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,55423,42056,6024.320465549882,89121
1439,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,37009,37990,4075.9621682403235,89122
1440,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,45536,58015,4271.700610948279,89123
1441,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,987,78477,0.7250508715049786,89124
1442,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,31573,57670,5262.184170244476,89128
1443,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,43759,67673,4371.55897155637,89129
1444,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,28771,57103,3760.9549205766725,89130
1445,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,36592,85186,2282.7736163597024,89131
1446,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,23001,152086,3469.35562893782,89134
1447,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,18850,173894,413.48594292319854,89135
1448,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,9090,122508,2159.2445562315784,89138
1449,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,24368,55477,2301.045733763926,89139
1450,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,18194,102412,1702.0131761875093,89141
1451,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,29791,39905,6258.74093937713,89142
1452,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,10571,62775,3091.206151670592,89143
1453,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,16893,136330,4298.72129510702,89144
1454,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,21578,92944,4680.901945610619,89145
1455,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,15831,64664,3305.1106102026015,89146
1456,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,42370,62614,5710.322732515651,89147
1457,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,30189,61748,2450.408129304843,89148
1458,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,24276,80966,2023.0603782133005,89149
1459,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,24369,40311,750.9763438069823,89156
1460,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,2708,47500,14.02320430836571,89166
1461,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,17353,56934,908.0789646098871,89178
1462,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,1502,53512,12.609704789555087,89179
1463,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,26498,47555,3780.061754008964,89183
1464,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,21799,46245,654.4482566404223,89701
1465,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,8716,84803,343.2996182388416,89703
1466,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,3887,96754,50.780143848755245,89704
1467,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,4559,52163,105.6493788984212,89705
1468,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,16854,40948,531.8699251680006,89706
1469,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,18376,53586,10.543997429102854,89801
1470,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,11720,63231,18.618569238372405,89815
1471,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,13086,48880,64.9113174348669,89403
1472,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,18127,47383,122.1387015524564,89408
1473,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,10239,59468,58.86012880134441,89410
1474,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,334,798455,21.205967714323688,89413
1475,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,11009,76051,158.96370787141618,89423
1476,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,6654,35419,39.50162704112682,89429
1477,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,31807,36856,3289.338901367626,89431
1478,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,18449,34193,1187.9684459088437,89433
1479,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,22333,50055,746.4551189210484,89434
1480,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,31903,71290,782.7119091611089,89436
1481,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,1555,104975,106.7068268128414,89439
1482,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,10358,70487,249.6088986833622,89441
1483,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,2371,50159,8.015188053960992,89444
1484,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,7008,43086,9.189042189873962,89447
1485,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,3275,539353,129.46084894101858,89451
1486,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,10801,62946,199.24408883968633,89460
1487,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,2501,65800,3971.3702735180773,89501
1488,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,38980,41769,1751.1442397516603,89502
1489,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,19691,42038,3034.098960968308,89503
1490,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,42426,45256,448.8610129504189,89506
1491,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,28233,95688,3154.6158535076374,89509
1492,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,3158,82375,3.05379942450951,89510
1493,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,24436,159893,163.96158405104856,89511
1494,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,19363,28948,3073.62499715563,89512
1495,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,28400,64030,3253.157977911881,89002
1496,2006-04-01,202.90189063917532,15403.887123453402,3.0734583644448765,4.63140529261921,13310,79030,108.71730087697806,89005
