,time,CPI,real_GDP,inflation,unemployment_rate,population,household_income,population_density,RegionName,SizeRank,City,Metro,CountyName,value
9589,2013-05-01,234.30070177099924,16664.81035448056,1.5459763734495084,7.621332930588554,3968,54234,54.57816365942874,89061,10140,Pahrump,Pahrump,Nye,123100.0
9590,2013-05-01,234.30070177099924,16664.81035448056,1.5459763734495084,7.621332930588554,44194,73045,4921.401656809835,89074,485,Henderson,Las Vegas,Clark,187300.0
9591,2013-05-01,234.30070177099924,16664.81035448056,1.5459763734495084,7.621332930588554,31998,44833,4283.611362647221,89081,3293,North Las Vegas,Las Vegas,Clark,144200.0
9592,2013-05-01,234.30070177099924,16664.81035448056,1.5459763734495084,7.621332930588554,23094,60568,2112.965520916349,89084,4372,North Las Vegas,Las Vegas,Clark,179400.0
9593,2013-05-01,234.30070177099924,16664.81035448056,1.5459763734495084,7.621332930588554,4113,66737,7910.145192914204,89085,12365,North Las Vegas,Las Vegas,Clark,214500.0
9594,2013-05-01,234.30070177099924,16664.81035448056,1.5459763734495084,7.621332930588554,5089,38985,749.4899606393084,89086,10891,North Las Vegas,Las Vegas,Clark,161600.0
9595,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,37275,38776,6954.454262023997,89102,2135,Las Vegas,Las Vegas,Clark,118200.0
9596,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,46044,46653,6872.368788466278,89103,486,Las Vegas,Las Vegas,Clark,138700.0
9597,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,39724,31161,6993.8084581184,89104,1961,Las Vegas,Las Vegas,Clark,96200.0
9598,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,36435,45818,6673.1831562993,89107,2935,Las Vegas,Las Vegas,Clark,93900.0
9599,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,66181,34420,7361.631447394966,89108,116,Las Vegas,Las Vegas,Clark,109100.0
9600,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,6353,231283,1434.12677070953,89109,7984,Las Vegas,Las Vegas,Clark,181700.0
9601,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,72622,35200,6536.698384340461,89110,434,Las Vegas,Las Vegas,Clark,93500.0
9602,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,23147,76048,2077.8791283168807,89113,2565,Las Vegas,Las Vegas,Clark,203500.0
9603,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,57681,28795,2306.3204487450525,89115,816,Las Vegas,Las Vegas,Clark,84500.0
9604,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,48766,74140,5347.219557901332,89117,196,Las Vegas,Las Vegas,Clark,222800.0
9605,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,17706,50877,1673.549587545684,89118,5333,Las Vegas,Las Vegas,Clark,159400.0
9606,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,43343,34459,3352.1421840320804,89119,694,Las Vegas,Las Vegas,Clark,127500.0
9607,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,21713,56394,3119.7373057481464,89120,4786,Las Vegas,Las Vegas,Clark,149000.0
9608,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,57190,36657,6216.36009042388,89121,174,Las Vegas,Las Vegas,Clark,109800.0
9609,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,43890,37135,4833.714846713608,89122,770,Las Vegas,Las Vegas,Clark,116000.0
9610,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,48925,56926,4589.593210388173,89123,310,Las Vegas,Las Vegas,Clark,182900.0
9611,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,555,70386,0.4078028213043856,89124,14329,Mount Charleston,Las Vegas,Clark,210600.0
9612,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,32749,51274,5458.267034062187,89128,1796,Las Vegas,Las Vegas,Clark,171600.0
9613,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,46715,61418,4666.904213807998,89129,724,Las Vegas,Las Vegas,Clark,173000.0
9614,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,29740,54354,3887.6727416106346,89130,3099,Las Vegas,Las Vegas,Clark,162500.0
9615,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,42564,76035,2655.2803245116424,89131,1426,Las Vegas,Las Vegas,Clark,207900.0
9616,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,21890,117830,3301.7372133406084,89134,3140,Las Vegas,Las Vegas,Clark,208100.0
9617,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,24743,164030,542.7421039192758,89135,2843,Las Vegas,Las Vegas,Clark,293300.0
9618,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,12415,115430,2949.0861469151037,89138,6884,Las Vegas,Las Vegas,Clark,290600.0
9619,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,34785,52573,3284.757069117184,89139,2162,Las Vegas,Las Vegas,Clark,179900.0
9620,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,25514,85324,2386.783584412788,89141,3629,Las Vegas,Las Vegas,Clark,203400.0
9621,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,33564,36028,7051.342456132725,89142,3949,Las Vegas,Las Vegas,Clark,107900.0
9622,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,12082,61033,3532.904058391691,89143,8369,Las Vegas,Las Vegas,Clark,163500.0
9623,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,17467,117019,4444.568257759218,89144,5582,Las Vegas,Las Vegas,Clark,231000.0
9624,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,21629,100486,4691.907141176916,89145,4327,Las Vegas,Las Vegas,Clark,139600.0
9625,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,17685,46472,3692.1092751372003,89146,5922,Las Vegas,Las Vegas,Clark,197500.0
9626,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,47375,48395,6384.808978061204,89147,575,Las Vegas,Las Vegas,Clark,166400.0
9627,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,41055,60487,3332.426306712448,89148,511,Las Vegas,Las Vegas,Clark,197900.0
9628,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,31279,71246,2606.6142821496755,89149,2183,Las Vegas,Las Vegas,Clark,184100.0
9629,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,25621,35895,789.563554889338,89156,4829,Las Vegas,Las Vegas,Clark,111400.0
9630,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,15607,59951,80.79978803161238,89166,5509,Las Vegas,Las Vegas,Clark,192000.0
9631,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,30795,61073,1611.4780325231536,89178,2504,Las Vegas,Las Vegas,Clark,190100.0
9632,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,7505,62808,62.993723579427986,89179,9005,Las Vegas,Las Vegas,Clark,207100.0
9633,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,31717,50237,4524.603214728621,89183,2668,Las Vegas,Las Vegas,Clark,157100.0
9634,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,21954,48656,659.1104619455006,89701,4439,Carson City,Carson City,Carson City,158600.0
9635,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,8518,80138,335.50134484412706,89703,8046,Carson City,Carson City,Carson City,242200.0
9636,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,3700,98639,48.33480800153196,89704,11321,Carson City,Carson City,Carson City,208500.0
9637,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,4549,54548,105.3985272042662,89705,10869,Carson City,Carson City,Carson City,208100.0
9638,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,16347,41580,515.8456300656734,89706,5355,Carson City,Carson City,Carson City,157800.0
9639,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,22699,64730,13.024526207290277,89801,4700,Elko,Elko,Elko,237500.0
9640,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,13910,78637,22.0970724308325,89815,7509,Spring Creek,Elko,Elko,242500.0
9641,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,13457,49406,66.7524799571053,89403,6347,Dayton,Fernley,Lyon,139000.0
9642,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,18033,47013,121.50618767474865,89408,5360,Fernley,Fernley,Lyon,192000.0
9643,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,9754,59997,56.071686770364565,89410,7410,Gardnerville,Gardnerville Ranchos,Douglas,249600.0
9644,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,308,648986,19.52915379767178,89413,14712,Glenbrook,Gardnerville Ranchos,Douglas,1404200.0
9645,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,10905,77606,157.46359587334408,89423,7340,Minden,Gardnerville Ranchos,Douglas,273900.0
9646,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,5479,38828,32.52277809407436,89429,9111,Silver Springs,Fernley,Lyon,125600.0
9647,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,34050,34554,3521.2908249033007,89431,2061,Sparks,Reno,Washoe,118500.0
9648,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,18702,33115,1204.2548426212982,89433,6448,Sun Valley,Reno,Washoe,139000.0
9649,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,23015,49352,769.2447841671075,89434,4076,Sparks,Reno,Washoe,164000.0
9650,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,37129,67644,910.9336367432371,89436,1605,Sparks,Reno,Washoe,219800.0
9651,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,1212,54261,83.18475301009408,89439,13716,Verdi-Mogul,Reno,Washoe,294100.0
9652,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,11165,71444,269.0431918131922,89441,8070,Sparks,Reno,Washoe,250300.0
9653,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,2186,52475,7.391355930775734,89444,12104,Wellington,Gardnerville Ranchos,Douglas,219500.0
9654,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,8816,37686,11.559200464440814,89447,8933,Yerington,Fernley,Lyon,207100.0
9655,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,4278,370641,169.0991965672512,89451,10516,Incline Village,Reno,Washoe,689300.0
9656,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,11211,60286,206.81715969923556,89460,7326,Gardnerville,Gardnerville Ranchos,Douglas,208500.0
9657,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,2721,65040,4319.628832696019,89501,10635,Reno,Reno,Washoe,183400.0
9658,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,41189,36803,1850.3656143427545,89502,823,Reno,Reno,Washoe,135000.0
9659,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,19341,43006,2980.1493077522305,89503,3250,Reno,Reno,Washoe,159700.0
9660,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,35043,42739,370.7496785501315,89506,2105,Reno,Reno,Washoe,138100.0
9661,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,28571,75851,3192.3624875952464,89509,1457,Reno,Reno,Washoe,254000.0
9662,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,2832,69926,2.7390726283273183,89510,10877,Sparks,Reno,Washoe,268800.0
9663,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,25891,131565,173.72275969049713,89511,3010,Reno,Reno,Washoe,422300.0
9664,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,19280,29443,3060.4560419070376,89512,4224,Reno,Reno,Washoe,139600.0
9665,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,30947,63516,3544.9987490636654,89002,3042,Henderson,Las Vegas,Clark,177600.0
9666,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,12712,71690,103.83356301992316,89005,6533,Boulder City,Las Vegas,Clark,212200.0
9667,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,8440,174469,1083.5329495453445,89519,8568,Reno,Reno,Washoe,368200.0
9668,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,26454,81595,345.00241135334534,89521,2607,Reno,Reno,Washoe,256200.0
9669,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,29367,67912,1558.7700838470946,89523,1945,Reno,Reno,Washoe,237700.0
9670,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,28291,95479,2576.6762369438275,89012,1985,Henderson,Las Vegas,Clark,218500.0
9671,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,20899,68120,1229.3898452396616,89011,3764,Henderson,Las Vegas,Clark,164000.0
9672,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,33854,51155,4466.234735909718,89014,1373,Henderson,Las Vegas,Clark,167400.0
9673,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,33636,49284,897.1999688998366,89015,1754,Henderson,Las Vegas,Clark,138400.0
9674,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,11408,57234,386.8566296929484,89027,6027,Mesquite,Las Vegas,Clark,174700.0
9675,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,5634,48776,59.9054755536099,89029,7788,Laughlin,Las Vegas,Clark,149000.0
9676,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,51769,25224,5530.959154923218,89030,1999,North Las Vegas,Las Vegas,Clark,118500.0
9677,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,63641,44875,6692.088621477742,89031,353,North Las Vegas,Las Vegas,Clark,135700.0
9678,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,41498,38179,4048.641285733723,89032,2088,North Las Vegas,Las Vegas,Clark,125400.0
9679,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,2665,52284,5.113470952073871,89040,12016,Overton,Las Vegas,Clark,124000.0
9680,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,16567,92026,528.1219520112522,89044,4804,Henderson,Las Vegas,Clark,250600.0
9681,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,13919,43198,181.66510074592264,89048,5220,Pahrump,Pahrump,Nye,128400.0
9682,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,48456,109355,933.301116837664,89052,263,Henderson,Las Vegas,Clark,298800.0
9683,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,7009,42838,15.153869361395033,89060,8294,Pahrump,Pahrump,Nye,88000.0
9684,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,3964,54334,54.516988932294915,89061,10140,Pahrump,Pahrump,Nye,125600.0
9685,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,44223,72680,4924.636061097094,89074,485,Henderson,Las Vegas,Clark,192800.0
9686,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,32103,44892,4297.677612252777,89081,3293,North Las Vegas,Las Vegas,Clark,148800.0
9687,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,23115,60630,2114.826430706323,89084,4372,North Las Vegas,Las Vegas,Clark,184600.0
9688,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,4124,67026,7931.030311737826,89085,12365,North Las Vegas,Las Vegas,Clark,221200.0
9689,2013-06-01,234.66794536129174,16694.51762092594,1.5908650119342886,7.496429636131824,5090,39060,749.651915371386,89086,10891,North Las Vegas,Las Vegas,Clark,166900.0
9690,2013-07-01,235.05985559726133,16725.989253645614,1.6470808461077753,7.354656837914664,37153,39045,6931.581217823849,89102,2135,Las Vegas,Las Vegas,Clark,122800.0
9691,2013-07-01,235.05985559726133,16725.989253645614,1.6470808461077753,7.354656837914664,46037,46172,6871.273161242752,89103,486,Las Vegas,Las Vegas,Clark,141500.0
9692,2013-07-01,235.05985559726133,16725.989253645614,1.6470808461077753,7.354656837914664,39621,31184,6975.63570346506,89104,1961,Las Vegas,Las Vegas,Clark,98600.0
9693,2013-07-01,235.05985559726133,16725.989253645614,1.6470808461077753,7.354656837914664,36419,45913,6670.156814306972,89107,2935,Las Vegas,Las Vegas,Clark,97100.0
9694,2013-07-01,235.05985559726133,16725.989253645614,1.6470808461077753,7.354656837914664,66123,34500,7355.193061970863,89108,116,Las Vegas,Las Vegas,Clark,112900.0
9695,2013-07-01,235.05985559726133,16725.989253645614,1.6470808461077753,7.354656837914664,6336,228470,1430.3148229650565,89109,7984,Las Vegas,Las Vegas,Clark,181800.0
9696,2013-07-01,235.05985559726133,16725.989253645614,1.6470808461077753,7.354656837914664,72764,35264,6549.4412432251875,89110,434,Las Vegas,Las Vegas,Clark,96800.0
